center,left,right,steering,throttle,brake,speed
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_304.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_304.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_304.jpg,0.1,0.04704589,0,15.95497
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_372.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_372.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_372.jpg,0.25,0,0,15.52503
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_443.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_443.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_443.jpg,0.4144652,0,0,15.33463
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_512.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_512.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_512.jpg,0.2069262,0,0,15.54313
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_584.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_584.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_584.jpg,0.002083542,0,0,15.41571
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_655.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_655.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_655.jpg,0,0,0,15.0396
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_731.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_731.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_731.jpg,0,0,0,14.91588
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_810.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_810.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_810.jpg,0,0,0,14.80375
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_882.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_882.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_882.jpg,0,0.217024,0,14.72465
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_57_958.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_57_958.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_57_958.jpg,0,0.3258346,0,15.21103
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_033.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_033.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_033.jpg,0.15,0.1009801,0,15.29405
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_109.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_109.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_109.jpg,0.35,0,0,15.12261
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_180.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_180.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_180.jpg,0.5000001,0,0,14.6867
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_258.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_258.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_258.jpg,0.3854365,0,0,14.51049
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_332.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_332.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_332.jpg,0.1571793,0,0,14.45133
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_414.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_414.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_414.jpg,0,0,0,14.31968
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_500.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_500.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_500.jpg,0,0.250547,0,14.26341
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_579.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_579.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_579.jpg,0,0.1279265,0,14.36778
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_656.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_656.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_656.jpg,0,0,0,14.27701
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_727.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_727.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_727.jpg,0.05,0,0,14.16686
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_806.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_806.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_806.jpg,0.25,0,0,14.02927
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_878.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_878.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_878.jpg,0.4,0,0,14.17815
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_58_951.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_58_951.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_58_951.jpg,0.6166613,0,0,13.95279
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_029.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_029.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_029.jpg,0.3940942,0,0,13.88953
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_102.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_102.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_102.jpg,0.1709926,0,0,13.52929
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_172.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_172.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_172.jpg,0,0.05451615,0,13.41339
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_252.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_252.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_252.jpg,0,0.2864687,0,13.43474
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_319.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_319.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_319.jpg,0,0.4398685,0,13.8231
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_399.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_399.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_399.jpg,0,0.2577991,0,14.09062
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_477.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_477.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_477.jpg,0,0.02850137,0,14.18589
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_547.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_547.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_547.jpg,0,0.106643,0,14.08618
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_616.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_616.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_616.jpg,0,0.3135111,0,13.84281
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_685.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_685.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_685.jpg,0,0.4195662,0,14.20541
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_754.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_754.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_754.jpg,0,0.2089612,0,14.56965
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_827.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_827.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_827.jpg,0.1,0,0,14.58396
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_898.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_898.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_898.jpg,0.25,0,0,14.18213
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_49_59_969.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_49_59_969.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_49_59_969.jpg,0.2037464,0,0,14.03028
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_043.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_043.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_043.jpg,0,0,0,14.24533
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_114.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_114.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_114.jpg,0,0.1002667,0,14.15538
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_179.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_179.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_179.jpg,0,0.2530145,0,13.84641
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_252.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_252.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_252.jpg,0,0.5234074,0,14.09932
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_318.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_318.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_318.jpg,0,0.6737137,0,14.6423
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_400.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_400.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_400.jpg,0,0.9174992,0,15.32029
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_468.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_468.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_468.jpg,0,0.9517926,0,16.12292
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_537.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_537.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_537.jpg,0,0.7430708,0,16.86169
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_605.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_605.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_605.jpg,0,0.6454981,0,17.3707
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_675.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_675.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_675.jpg,0,0.8527645,0,17.53557
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_745.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_745.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_745.jpg,0,0.6402264,0,18.11494
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_818.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_818.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_818.jpg,0.15,0.4211213,0,18.68358
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_892.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_892.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_892.jpg,0.35,0.1981346,0,18.78684
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_00_976.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_00_976.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_00_976.jpg,0.3046862,0,0,18.70178
C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\center_2017_11_30_12_50_01_059.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\left_2017_11_30_12_50_01_059.jpg,C:\Users\monst\Desktop\Self_Study\Self_Driving\ML\proj3\CarND-Behavioral-Cloning-P3-master\data\IMG\right_2017_11_30_12_50_01_059.jpg,0.05585066,0,0,18.56954
